,Unnamed: 0,person_scene,series_num,num_lines,num_words
39350,39351,Bernadette,Series 08,2,12
39351,39352,Penny,Series 08,2,29
39352,39353,Bernadette,Series 08,1,6
39353,39354,Penny,Series 08,2,23
39354,39355,Bernadette,Series 08,1,2
39355,39356,Penny,Series 08,1,6
39357,39358,Sheldon,Series 08,5,83
39358,39359,Amy,Series 08,1,4
39359,39360,Sheldon,Series 08,6,73
39360,39361,Amy,Series 08,2,5
39361,39362,Sheldon,Series 08,1,6
39362,39363,Amy,Series 08,1,3
39364,39365,Leonard,Series 08,2,11
39365,39366,Raj,Series 08,1,9
39366,39367,Leonard,Series 08,1,14
39367,39368,Howard,Series 08,2,29
39368,39369,Leonard,Series 08,1,9
39369,39370,Howard,Series 08,3,13
39370,39371,Leonard,Series 08,3,38
39371,39372,Howard,Series 08,1,3
39372,39373,Raj,Series 08,1,3
39373,39374,Leonard,Series 08,1,10
39374,39375,Raj,Series 08,1,7
39375,39376,Howard,Series 08,1,2
39377,39378,Bernadette,Series 08,1,9
39378,39379,Dan,Series 08,1,3
39379,39380,Bernadette,Series 08,1,15
39380,39381,Dan,Series 08,1,4
39381,39382,Bernadette,Series 08,2,13
39382,39383,Dan,Series 08,1,12
39383,39384,Penny,Series 08,1,1
39384,39385,Bernadette,Series 08,2,33
39385,39386,Dan,Series 08,1,26
39386,39387,Bernadette,Series 08,2,6
39387,39388,Dan,Series 08,1,3
39388,39389,Bernadette,Series 08,1,1
39389,39390,Dan,Series 08,1,1
39390,39391,Bernadette,Series 08,1,7
39391,39392,Dan,Series 08,1,3
39392,39393,Penny,Series 08,2,14
39393,39394,Bernadette,Series 08,1,7
39394,39395,Penny,Series 08,1,7
39395,39396,Bernadette,Series 08,1,1
39396,39397,Penny,Series 08,1,9
39397,39398,Bernadette,Series 08,1,3
39398,39399,Dan,Series 08,3,24
39399,39400,Bernadette,Series 08,1,4
39400,39401,Penny,Series 08,1,11
39401,39402,Bernadette,Series 08,2,14
39402,39403,Dan,Series 08,1,12
39403,39404,Bernadette,Series 08,2,10
39404,39405,Dan,Series 08,2,8
39405,39406,Bernadette,Series 08,2,11
39406,39407,Penny,Series 08,1,5
39407,39408,Dan,Series 08,2,11
39408,39409,Bernadette,Series 08,1,6
39409,39410,Dan,Series 08,1,11
39410,39411,Bernadette,Series 08,1,7
39411,39412,Penny,Series 08,1,13
39412,39413,Bernadette,Series 08,2,11
39414,39415,Leonard,Series 08,1,1
39415,39416,Sheldon,Series 08,1,1
39416,39417,Leonard,Series 08,1,7
39417,39418,Sheldon,Series 08,2,25
39418,39419,Leonard,Series 08,3,43
39419,39420,Sheldon,Series 08,2,17
39420,39421,Leonard,Series 08,1,1
39421,39422,Sheldon,Series 08,3,9
39422,39423,Leonard,Series 08,2,5
39423,39424,Sheldon,Series 08,5,34
39424,39425,Leonard,Series 08,1,1
39425,39426,Sheldon,Series 08,1,3
39426,39427,Leonard,Series 08,1,6
39427,39428,Sheldon,Series 08,4,24
39429,39430,Sheldon,Series 08,1,15
39430,39431,LeVar,Series 08,2,6
39431,39432,Sheldon,Series 08,2,32
39432,39433,LeVar,Series 08,2,17
39433,39434,Sheldon,Series 08,2,18
39435,39436,Penny,Series 08,1,8
39436,39437,Sheldon,Series 08,1,17
39437,39438,Penny,Series 08,2,16
39438,39439,Amy,Series 08,1,6
39439,39440,Howard,Series 08,1,10
39440,39441,Sheldon,Series 08,2,24
39441,39442,Raj,Series 08,1,21
39442,39443,Amy,Series 08,2,21
39443,39444,Raj,Series 08,1,4
39444,39445,Amy,Series 08,2,16
39445,39446,Sheldon,Series 08,4,23
39446,39447,Amy,Series 08,1,3
39447,39448,Sheldon,Series 08,1,5
39448,39449,Amy,Series 08,2,8
39449,39450,Sheldon,Series 08,1,14
39450,39451,Raj,Series 08,2,25
39451,39452,Bernadette,Series 08,1,7
39452,39453,Howard,Series 08,1,2
39453,39454,Leonard,Series 08,1,2
39454,39455,Penny,Series 08,1,2
39455,39456,Raj,Series 08,1,3
39457,39458,Leonard,Series 08,3,25
39458,39459,Howard,Series 08,1,7
39459,39460,Leonard,Series 08,1,37
39460,39461,Howard,Series 08,2,15
39461,39462,Leonard,Series 08,2,13
39462,39463,Howard,Series 08,1,9
39463,39464,Leonard,Series 08,1,6
39464,39465,Howard,Series 08,1,4
39465,39466,Leonard,Series 08,1,8
39466,39467,Howard,Series 08,1,22
39467,39468,Leonard,Series 08,1,8
39468,39469,Howard,Series 08,1,20
39469,39470,Leonard,Series 08,1,6
39470,39471,Howard,Series 08,1,18
39471,39472,Leonard,Series 08,1,5
39472,39473,Howard,Series 08,2,21
39473,39474,Leonard,Series 08,1,16
39474,39475,Howard,Series 08,2,17
39476,39477,Penny,Series 08,2,5
39477,39478,Koothrappali,Series 08,1,2
39478,39479,Penny,Series 08,1,4
39479,39480,Koothrappali,Series 08,2,23
39480,39481,Raj,Series 08,1,7
39481,39482,Koothrappali,Series 08,2,7
39482,39483,Penny,Series 08,2,5
39483,39484,Koothrappali,Series 08,1,5
39484,39485,Penny,Series 08,1,3
39485,39486,Koothrappali,Series 08,1,6
39486,39487,Raj,Series 08,1,1
39487,39488,Koothrappali,Series 08,2,12
39488,39489,phone),Series 08,5,29
39489,39490,Amy,Series 08,1,4
39490,39491,Raj,Series 08,2,15
39491,39492,Koothrappali,Series 08,1,5
39492,39493,Raj,Series 08,3,12
39493,39494,Koothrappali,Series 08,4,23
39494,39495,Penny,Series 08,1,8
39495,39496,Koothrappali,Series 08,1,3
39496,39497,Raj,Series 08,2,2
39498,39499,(singing),Series 08,2,24
39499,39500,Sheldon,Series 08,1,5
39500,39501,(singing),Series 08,3,30
39501,39502,Sheldon,Series 08,3,34
39502,39503,Bernadette,Series 08,1,22
39503,39504,Sheldon,Series 08,2,15
39504,39505,Bernadette,Series 08,3,13
39505,39506,Sheldon,Series 08,1,6
39506,39507,Bernadette,Series 08,1,9
39507,39508,Sheldon,Series 08,3,59
39508,39509,Bernadette,Series 08,1,7
39509,39510,Sheldon,Series 08,2,21
39510,39511,Bernadette,Series 08,1,1
39511,39512,Sheldon,Series 08,4,27
39512,39513,Bernadette,Series 08,1,1
39513,39514,Sheldon,Series 08,1,8
39514,39515,Bernadette,Series 08,1,11
39515,39516,Sheldon,Series 08,2,29
39516,39517,Bernadette,Series 08,1,5
39517,39518,Sheldon,Series 08,2,16
39518,39519,Bernadette,Series 08,1,12
39519,39520,Sheldon,Series 08,2,18
39521,39522,Howard,Series 08,2,29
39522,39523,Leonard,Series 08,1,3
39523,39524,Howard,Series 08,2,9
39524,39525,Leonard,Series 08,2,9
39525,39526,Howard,Series 08,1,6
39526,39527,Leonard,Series 08,2,13
39527,39528,Howard,Series 08,1,8
39528,39529,Leonard,Series 08,1,8
39529,39530,Howard,Series 08,1,8
39530,39531,Leonard,Series 08,1,18
39531,39532,Howard,Series 08,1,2
39532,39533,Leonard,Series 08,1,20
39533,39534,Howard,Series 08,1,21
39534,39535,Leonard,Series 08,1,9
39535,39536,Howard,Series 08,1,10
39536,39537,Leonard,Series 08,1,16
39537,39538,Raj,Series 08,1,5
39538,39539,Leonard,Series 08,2,16
39539,39540,Raj,Series 08,1,8
39541,39542,Penny,Series 08,1,16
39542,39543,Koothrappali,Series 08,2,12
39543,39544,Penny,Series 08,3,27
39544,39545,Amy,Series 08,2,21
39545,39546,Penny,Series 08,1,2
39546,39547,Amy,Series 08,3,43
39547,39548,Penny,Series 08,2,5
39549,39550,Howard,Series 08,1,24
39550,39551,Leonard,Series 08,1,8
39551,39552,Raj,Series 08,1,1
39552,39553,Howard,Series 08,1,4
39553,39554,Raj,Series 08,1,1
39554,39555,Howard,Series 08,1,19
39555,39556,Raj,Series 08,1,1
39556,39557,Howard,Series 08,1,6
39557,39558,Leonard,Series 08,2,14
39558,39559,Raj,Series 08,3,58
39559,39560,Howard,Series 08,1,11
39560,39561,Raj,Series 08,1,9
39561,39562,Howard,Series 08,1,8
39562,39563,Raj,Series 08,1,2
39564,39565,Bernadette,Series 08,1,4
39565,39566,Sheldon,Series 08,2,11
39566,39567,Bernadette,Series 08,1,16
39567,39568,Sheldon,Series 08,4,44
39568,39569,Bernadette,Series 08,1,6
39569,39570,Sheldon,Series 08,2,17
39571,39572,Amy,Series 08,1,2
39572,39573,Penny,Series 08,1,8
39573,39574,Koothrappali,Series 08,1,14
39574,39575,Penny,Series 08,1,10
39575,39576,Koothrappali,Series 08,2,19
39576,39577,Penny,Series 08,3,30
39578,39579,Santa,Series 08,2,30
39579,39580,Sheldon,Series 08,1,1
39580,39581,Santa,Series 08,1,8
39581,39582,Sheldon,Series 08,2,12
39582,39583,Photographer,Series 08,1,1
39583,39584,Santa,Series 08,2,3
39585,39586,Leonard,Series 08,4,38
39586,39587,Howard,Series 08,1,15
39587,39588,Leonard,Series 08,1,6
39588,39589,Howard,Series 08,1,3
39589,39590,Leonard,Series 08,2,4
39590,39591,Howard,Series 08,2,4
39591,39592,Raj,Series 08,1,8
39592,39593,Leonard,Series 08,1,8
39593,39594,Howard,Series 08,2,5
39594,39595,Raj,Series 08,1,4
39595,39596,Howard,Series 08,3,10
39596,39597,Leonard,Series 08,1,6
39597,39598,Howard,Series 08,1,6
39598,39599,Raj,Series 08,1,5
39599,39600,Howard,Series 08,3,8
39600,39601,Raj,Series 08,1,6
39601,39602,Howard,Series 08,3,41
39602,39603,Leonard,Series 08,1,15
39603,39604,Howard,Series 08,2,3
39604,39605,Leonard,Series 08,2,11
39605,39606,Raj,Series 08,1,4
39606,39607,Howard,Series 08,3,10
39607,39608,Leonard,Series 08,2,8
39608,39609,Raj,Series 08,2,12
39609,39610,Leonard,Series 08,1,1
39610,39611,Howard,Series 08,1,8
39611,39612,Leonard,Series 08,1,5
39612,39613,Howard,Series 08,2,8
39613,39614,Raj,Series 08,1,5
39614,39615,Howard,Series 08,3,23
39615,39616,Raj,Series 08,1,7
39617,39618,Raj,Series 08,3,22
39618,39619,Howard,Series 08,3,14
39619,39620,Leonard,Series 08,2,16
39620,39621,Raj,Series 08,2,26
39621,39622,phone),Series 08,3,11
39622,39623,Penny,Series 08,3,28
39623,39624,Leonard,Series 08,3,21
39624,39625,Penny,Series 08,2,12
39625,39626,Leonard,Series 08,1,9
39626,39627,Penny,Series 08,1,6
39627,39628,Leonard,Series 08,1,4
39628,39629,Howard,Series 08,1,3
39629,39630,Leonard,Series 08,1,12
39630,39631,Howard,Series 08,1,4
39631,39632,Leonard,Series 08,1,1
39633,39634,(singing),Series 08,2,22
39635,39636,Raj,Series 08,2,6
39636,39637,Sheldon,Series 08,1,4
39637,39638,Amy,Series 08,2,6
39638,39639,Sheldon,Series 08,2,9
39639,39640,Bernadette,Series 08,1,8
39640,39641,Howard,Series 08,1,7
39641,39642,Koothrappali,Series 08,1,6
39642,39643,Amy,Series 08,1,13
39643,39644,Sheldon,Series 08,1,8
39644,39645,Penny,Series 08,1,7
39645,39646,Leonard,Series 08,1,6
39646,39647,Sheldon,Series 08,2,10
39647,39648,Amy,Series 08,1,4
39648,39649,Sheldon,Series 08,2,25
39649,39650,Amy,Series 08,2,11
39650,39651,Sheldon,Series 08,3,21
39651,39652,Amy,Series 08,1,4
39652,39653,Sheldon,Series 08,6,47
39653,39654,Amy,Series 08,1,6
39654,39655,Sheldon,Series 08,1,5
39655,39656,Amy,Series 08,2,6
39656,39657,Sheldon,Series 08,1,1
39657,39658,Amy,Series 08,2,13
39658,39659,Sheldon,Series 08,2,8
39659,39660,Amy,Series 08,1,3
39660,39661,Sheldon,Series 08,3,29
39662,39663,Amy,Series 08,2,9
39663,39664,Penny,Series 08,1,4
39664,39665,Amy,Series 08,2,37
39665,39666,Raj,Series 08,1,15
39667,39668,Sheldon,Series 08,1,7
39668,39669,Leonard,Series 08,1,14
39669,39670,Sheldon,Series 08,3,21
39670,39671,Leonard,Series 08,1,5
39671,39672,Sheldon,Series 08,1,5
39672,39673,Penny,Series 08,2,4
39673,39674,Sheldon,Series 08,1,19
39674,39675,Amy,Series 08,1,11
39675,39676,Sheldon,Series 08,1,16
39676,39677,Penny,Series 08,1,10
39677,39678,Leonard,Series 08,1,1
39678,39679,Penny,Series 08,1,6
39679,39680,Leonard,Series 08,1,1
39680,39681,Penny,Series 08,1,8
39681,39682,Leonard,Series 08,1,1
39682,39683,Penny,Series 08,1,13
39683,39684,Sheldon,Series 08,1,31
39684,39685,Amy,Series 08,1,8
39685,39686,Leonard,Series 08,2,11
39686,39687,Penny,Series 08,3,21
39687,39688,Sheldon,Series 08,1,5
39688,39689,Leonard,Series 08,1,17
39689,39690,Penny,Series 08,1,17
39690,39691,Amy,Series 08,1,24
39691,39692,Penny,Series 08,1,14
39692,39693,Leonard,Series 08,1,8
39693,39694,Penny,Series 08,1,2
39694,39695,Amy,Series 08,1,1
39695,39696,Sheldon,Series 08,2,11
39696,39697,Leonard,Series 08,1,2
39697,39698,Sheldon,Series 08,1,13
39698,39699,Penny,Series 08,2,25
39699,39700,Amy,Series 08,4,27
39700,39701,Penny,Series 08,1,9
39701,39702,Amy,Series 08,1,10
39702,39703,Penny,Series 08,2,26
39703,39704,Leonard,Series 08,1,9
39704,39705,Penny,Series 08,1,5
39705,39706,Leonard,Series 08,1,9
39706,39707,Penny,Series 08,2,21
39707,39708,Leonard,Series 08,1,8
39708,39709,Penny,Series 08,1,8
39709,39710,Sheldon,Series 08,2,33
39710,39711,Leonard,Series 08,1,11
39711,39712,Sheldon,Series 08,1,15
39712,39713,Amy,Series 08,2,11
39713,39714,Penny,Series 08,1,10
39715,39716,Raj,Series 08,1,9
39716,39717,Howard,Series 08,1,4
39717,39718,Raj,Series 08,1,5
39718,39719,Bernadette,Series 08,1,2
39719,39720,Raj,Series 08,2,17
39720,39721,Bernadette,Series 08,2,15
39721,39722,Raj,Series 08,1,9
39722,39723,Bernadette,Series 08,1,5
39723,39724,Howard,Series 08,1,31
39724,39725,Raj,Series 08,3,25
39725,39726,Howard,Series 08,1,18
39726,39727,Raj,Series 08,2,11
39728,39729,Amy,Series 08,1,7
39729,39730,Sheldon,Series 08,1,13
39730,39731,Penny,Series 08,1,12
39731,39732,Amy,Series 08,1,14
39732,39733,Leonard,Series 08,1,26
39733,39734,Sheldon,Series 08,1,8
39734,39735,Leonard,Series 08,1,6
39735,39736,Sheldon,Series 08,2,22
39736,39737,Penny,Series 08,1,4
39737,39738,Sheldon,Series 08,3,37
39738,39739,Leonard,Series 08,1,2
39739,39740,Sheldon,Series 08,1,5
39740,39741,Amy,Series 08,1,8
39741,39742,Penny,Series 08,1,13
39742,39743,Sheldon,Series 08,1,8
39744,39745,Raj,Series 08,2,11
39745,39746,Howard,Series 08,3,26
39746,39747,Raj,Series 08,1,20
39747,39748,Howard,Series 08,1,6
39748,39749,Raj,Series 08,1,12
39749,39750,Howard,Series 08,1,13
39750,39751,Bernadette,Series 08,2,36
39751,39752,Raj,Series 08,1,6
39752,39753,Bernadette,Series 08,1,11
39753,39754,Raj,Series 08,1,2
39754,39755,Howard,Series 08,1,8
39755,39756,Raj,Series 08,2,19
39756,39757,Howard,Series 08,1,18
39757,39758,Raj,Series 08,1,1
39758,39759,Howard,Series 08,1,7
39759,39760,Raj,Series 08,3,27
39760,39761,Howard,Series 08,1,6
39761,39762,Raj,Series 08,1,16
39763,39764,Leonard,Series 08,1,5
39764,39765,Sheldon,Series 08,3,22
39765,39766,Amy,Series 08,1,8
39766,39767,Sheldon,Series 08,1,16
39767,39768,Penny,Series 08,2,21
39768,39769,Sheldon,Series 08,1,10
39769,39770,Penny,Series 08,1,1
39770,39771,Leonard,Series 08,2,14
39771,39772,Sheldon,Series 08,3,20
39772,39773,Leonard,Series 08,1,3
39773,39774,Sheldon,Series 08,2,9
39774,39775,Leonard,Series 08,1,4
39775,39776,Sheldon,Series 08,3,32
39777,39778,Sheldon,Series 08,2,21
39778,39779,Leonard,Series 08,3,10
39779,39780,Sheldon,Series 08,3,32
39780,39781,Leonard,Series 08,2,19
39781,39782,Sheldon,Series 08,2,13
39782,39783,Leonard,Series 08,1,6
39783,39784,Sheldon,Series 08,2,30
39784,39785,Leonard,Series 08,1,9
39785,39786,Sheldon,Series 08,1,3
39786,39787,Leonard,Series 08,1,11
39787,39788,Sheldon,Series 08,5,41
39788,39789,Leonard,Series 08,2,18
39789,39790,Sheldon,Series 08,2,7
39790,39791,Leonard,Series 08,2,9
39791,39792,Sheldon,Series 08,5,54
39793,39794,Raj,Series 08,1,7
39794,39795,Howard,Series 08,3,19
39795,39796,Raj,Series 08,1,13
39796,39797,Howard,Series 08,2,28
39797,39798,Raj,Series 08,1,5
39798,39799,Howard,Series 08,3,27
39799,39800,Raj,Series 08,1,24
39800,39801,Howard,Series 08,1,4
39801,39802,Raj,Series 08,1,5
39802,39803,Howard,Series 08,1,9
39803,39804,Raj,Series 08,1,1
39804,39805,Howard,Series 08,1,40
39805,39806,Raj,Series 08,2,19
39806,39807,Howard,Series 08,1,6
39807,39808,Raj,Series 08,1,1
39808,39809,Howard,Series 08,1,33
39809,39810,Raj,Series 08,2,14
39810,39811,Howard,Series 08,2,8
39811,39812,Raj,Series 08,3,36
39812,39813,Howard,Series 08,2,12
39813,39814,Raj,Series 08,1,7
39814,39815,Howard,Series 08,1,10
39816,39817,Amy,Series 08,1,6
39817,39818,Penny,Series 08,2,24
39818,39819,Amy,Series 08,1,1
39819,39820,Penny,Series 08,1,13
39820,39821,Amy,Series 08,1,5
39821,39822,Penny,Series 08,1,4
39822,39823,Amy,Series 08,2,25
39823,39824,Penny,Series 08,3,47
39824,39825,Amy,Series 08,1,1
39825,39826,Penny,Series 08,2,8
39826,39827,Amy,Series 08,1,6
39827,39828,Penny,Series 08,1,4
39829,39830,Sheldon,Series 08,2,51
39830,39831,Leonard,Series 08,1,11
39831,39832,Sheldon,Series 08,2,10
39832,39833,Leonard,Series 08,3,29
39833,39834,Sheldon,Series 08,1,9
39834,39835,Leonard,Series 08,2,21
39835,39836,Sheldon,Series 08,1,3
39836,39837,Leonard,Series 08,2,24
39837,39838,Sheldon,Series 08,1,17
39838,39839,Leonard,Series 08,2,17
39839,39840,Sheldon,Series 08,4,54
39840,39841,Leonard,Series 08,2,22
39841,39842,Sheldon,Series 08,2,18
39842,39843,Leonard,Series 08,1,4
39843,39844,Sheldon,Series 08,2,18
39844,39845,Leonard,Series 08,1,6
39845,39846,Sheldon,Series 08,2,16
39846,39847,Leonard,Series 08,1,1
39847,39848,Sheldon,Series 08,1,3
39848,39849,Leonard,Series 08,2,15
39849,39850,Sheldon,Series 08,3,32
39850,39851,Leonard,Series 08,1,1
39851,39852,Penny,Series 08,1,11
39852,39853,Leonard,Series 08,2,10
39853,39854,Amy,Series 08,1,10
39854,39855,Sheldon,Series 08,1,7
39855,39856,Penny,Series 08,1,20
39856,39857,Sheldon,Series 08,1,7
39857,39858,Leonard,Series 08,2,15
39858,39859,Sheldon,Series 08,1,9
39859,39860,Leonard,Series 08,1,1
39860,39861,Sheldon,Series 08,1,5
39861,39862,Leonard,Series 08,1,3
39862,39863,Sheldon,Series 08,2,10
39864,39865,Howard,Series 08,1,7
39865,39866,Raj,Series 08,2,28
39866,39867,Howard,Series 08,2,8
39867,39868,Raj,Series 08,2,4
39868,39869,Howard,Series 08,2,13
39869,39870,Raj,Series 08,1,2
39870,39871,Howard,Series 08,1,5
39871,39872,Raj,Series 08,1,13
39872,39873,Howard,Series 08,1,17
39873,39874,Raj,Series 08,5,56
39874,39875,Howard,Series 08,1,3
39875,39876,Raj,Series 08,3,75
39876,39877,Howard,Series 08,1,1
39877,39878,Raj,Series 08,2,12
39878,39879,Howard,Series 08,3,13
39879,39880,Raj,Series 08,2,4
39881,39882,Leonard,Series 08,1,15
39882,39883,Penny,Series 08,2,11
39883,39884,Amy,Series 08,1,7
39884,39885,Sheldon,Series 08,2,15
39885,39886,Amy,Series 08,1,2
39886,39887,Leonard,Series 08,1,4
39887,39888,Sheldon,Series 08,1,3
39889,39890,Leonard,Series 08,1,14
39890,39891,Penny,Series 08,2,8
39891,39892,Leonard,Series 08,1,7
39892,39893,room),Series 08,1,14
39894,39895,Leonard,Series 08,1,8
39895,39896,Sheldon,Series 08,1,10
39896,39897,Leonard,Series 08,1,2
39897,39898,Sheldon,Series 08,2,3
39898,39899,Leonard,Series 08,1,19
39899,39900,Penny,Series 08,1,11
39900,39901,Leonard,Series 08,1,9
39901,39902,Penny,Series 08,1,16
39902,39903,Leonard,Series 08,1,23
39903,39904,Sheldon,Series 08,1,10
39904,39905,Penny,Series 08,1,8
39905,39906,Sheldon,Series 08,5,80
39906,39907,Penny,Series 08,1,13
39907,39908,Leonard,Series 08,2,14
39908,39909,Penny,Series 08,1,3
39909,39910,Sheldon,Series 08,1,13
39910,39911,Penny,Series 08,1,11
39911,39912,Leonard,Series 08,1,1
39912,39913,Sheldon,Series 08,8,20
39913,39914,Leonard,Series 08,2,6
39914,39915,Sheldon,Series 08,1,8
39915,39916,Penny,Series 08,1,15
39917,39918,Leonard,Series 08,1,9
39918,39919,Sheldon,Series 08,2,14
39919,39920,Leonard,Series 08,1,43
39920,39921,Sheldon,Series 08,1,5
39921,39922,Leonard,Series 08,1,6
39922,39923,Sheldon,Series 08,2,15
39924,39925,Sheldon,Series 08,1,4
39926,39927,Sheldon,Series 08,1,4
39928,39929,Sheldon,Series 08,1,4
39929,39930,Penny,Series 08,1,2
39930,39931,Sheldon,Series 08,4,21
39931,39932,Penny,Series 08,2,11
39932,39933,Sheldon,Series 08,1,22
39933,39934,Penny,Series 08,2,17
39934,39935,Sheldon,Series 08,1,3
39935,39936,Penny,Series 08,2,11
39936,39937,Sheldon,Series 08,2,10
39937,39938,Penny,Series 08,1,22
39938,39939,Sheldon,Series 08,1,12
39940,39941,Howard,Series 08,2,8
39941,39942,Leonard,Series 08,1,1
39942,39943,Howard,Series 08,2,29
39943,39944,Raj,Series 08,2,26
39944,39945,Howard,Series 08,1,25
39945,39946,Raj,Series 08,1,9
39946,39947,Leonard,Series 08,2,5
39947,39948,Howard,Series 08,1,12
39948,39949,Leonard,Series 08,1,7
39949,39950,Raj,Series 08,2,17
39950,39951,Leonard,Series 08,3,16
39951,39952,Sheldon,Series 08,3,50
39952,39953,Howard,Series 08,1,4
39953,39954,Sheldon,Series 08,5,58
39954,39955,Howard,Series 08,2,8
39955,39956,Sheldon,Series 08,1,3
39956,39957,Howard,Series 08,1,5
39958,39959,Sheldon,Series 08,1,1
39959,39960,Amy,Series 08,2,8
39960,39961,Sheldon,Series 08,1,26
39961,39962,Amy,Series 08,1,9
39962,39963,Sheldon,Series 08,1,12
39963,39964,Amy,Series 08,1,25
39964,39965,Sheldon,Series 08,2,12
39965,39966,Amy,Series 08,2,7
39966,39967,Sheldon,Series 08,1,9
39967,39968,Amy,Series 08,3,41
39968,39969,Sheldon,Series 08,1,4
39969,39970,Amy,Series 08,1,10
39970,39971,Sheldon,Series 08,1,7
39971,39972,Amy,Series 08,2,22
39972,39973,Sheldon,Series 08,1,2
39973,39974,Amy,Series 08,1,17
39974,39975,Sheldon,Series 08,1,24
39975,39976,Amy,Series 08,1,9
39976,39977,Sheldon,Series 08,3,14
39977,39978,Amy,Series 08,1,7
39978,39979,Sheldon,Series 08,4,18
39980,39981,Raj,Series 08,1,10
39981,39982,Howard,Series 08,2,8
39982,39983,Raj,Series 08,2,29
39983,39984,Howard,Series 08,2,28
39984,39985,Leonard,Series 08,2,13
39985,39986,Sheldon,Series 08,3,37
39986,39987,Leonard,Series 08,1,11
39987,39988,Sheldon,Series 08,1,1
39988,39989,Raj,Series 08,1,8
39989,39990,Sheldon,Series 08,1,1
39990,39991,Howard,Series 08,1,12
39991,39992,Sheldon,Series 08,2,15
39992,39993,Leonard,Series 08,1,7
39993,39994,Sheldon,Series 08,3,23
39994,39995,Raj,Series 08,1,11
39995,39996,Sheldon,Series 08,2,24
39996,39997,Leonard,Series 08,1,13
39997,39998,Sheldon,Series 08,1,13
39998,39999,Howard,Series 08,1,3
39999,40000,Sheldon,Series 08,1,5
40000,40001,Howard,Series 08,1,1
40001,40002,Sheldon,Series 08,2,12
40003,40004,Penny,Series 08,1,17
40004,40005,Amy,Series 08,1,9
40005,40006,Penny,Series 08,1,16
40006,40007,Amy,Series 08,2,29
40007,40008,Penny,Series 08,1,6
40008,40009,Sheldon,Series 08,1,12
40009,40010,Penny,Series 08,1,2
40010,40011,Sheldon,Series 08,1,1
40011,40012,Penny,Series 08,1,3
40012,40013,Sheldon,Series 08,1,35
40013,40014,Penny,Series 08,1,8
40014,40015,Sheldon,Series 08,4,43
40015,40016,Bernadette,Series 08,1,7
40016,40017,Sheldon,Series 08,1,15
40017,40018,Penny,Series 08,2,15
40018,40019,Sheldon,Series 08,2,30
40019,40020,Penny,Series 08,1,7
40020,40021,Amy,Series 08,3,19
40021,40022,Bernadette,Series 08,3,24
40022,40023,Sheldon,Series 08,5,35
40024,40025,Leonard,Series 08,1,4
40025,40026,Sheldon,Series 08,3,46
40026,40027,Leonard,Series 08,3,15
40027,40028,Sheldon,Series 08,1,12
40029,40030,Amy,Series 08,1,17
40030,40031,Sheldon,Series 08,1,2
40031,40032,Amy,Series 08,1,1
40032,40033,Sheldon,Series 08,1,1
40033,40034,Amy,Series 08,1,12
40034,40035,Sheldon,Series 08,3,30
40035,40036,Amy,Series 08,2,5
40036,40037,Sheldon,Series 08,1,4
40037,40038,Amy,Series 08,3,27
40038,40039,Sheldon,Series 08,2,12
40040,40041,Howard,Series 08,2,15
40041,40042,Penny,Series 08,1,4
40042,40043,Howard,Series 08,1,10
40043,40044,Penny,Series 08,2,10
40044,40045,Howard,Series 08,1,1
40045,40046,Penny,Series 08,1,1
40046,40047,Raj,Series 08,1,2
40047,40048,Howard,Series 08,2,13
40048,40049,Raj,Series 08,2,13
40049,40050,Bernadette,Series 08,1,3
40050,40051,Raj,Series 08,3,6
40051,40052,Penny,Series 08,1,2
40052,40053,Leonard,Series 08,2,18
40053,40054,Bernadette,Series 08,1,2
40054,40055,Leonard,Series 08,1,17
40055,40056,Bernadette,Series 08,1,11
40056,40057,Howard,Series 08,1,10
40057,40058,Leonard,Series 08,1,12
40058,40059,Sheldon,Series 08,2,17
40059,40060,Raj,Series 08,2,21
40060,40061,Howard,Series 08,2,20
40062,40063,Amy,Series 08,1,9
40063,40064,Sheldon,Series 08,2,31
40064,40065,Amy,Series 08,1,15
40065,40066,Sheldon,Series 08,1,4
40066,40067,Amy,Series 08,2,16
40067,40068,Sheldon,Series 08,1,10
40068,40069,Amy,Series 08,1,13
40069,40070,Sheldon,Series 08,1,16
40070,40071,Amy,Series 08,1,4
40071,40072,Sheldon,Series 08,2,14
40072,40073,Amy,Series 08,2,16
40073,40074,Sheldon,Series 08,2,33
40074,40075,Amy,Series 08,1,11
40075,40076,Sheldon,Series 08,2,10
40076,40077,Amy,Series 08,2,30
40077,40078,Sheldon,Series 08,1,17
40079,40080,Sheldon,Series 08,3,28
40080,40081,Man,Series 08,1,9
40081,40082,Sheldon,Series 08,1,8
40083,40084,Penny,Series 08,1,1
40084,40085,Leonard,Series 08,1,3
40085,40086,Sheldon,Series 08,2,15
40086,40087,Leonard,Series 08,1,10
40087,40088,Sheldon,Series 08,2,10
40088,40089,Penny,Series 08,1,5
40089,40090,Sheldon,Series 08,4,37
40090,40091,Leonard,Series 08,1,4
40091,40092,Penny,Series 08,1,5
40092,40093,Sheldon,Series 08,1,13
40093,40094,Penny,Series 08,1,5
40094,40095,Sheldon,Series 08,2,15
40095,40096,(singing),Series 08,1,4
40096,40097,(singing),Series 08,1,4
40097,40098,Sheldon,Series 08,1,6
40098,40099,(singing),Series 08,1,4
40099,40100,(singing),Series 08,1,3
40100,40101,Leonard,Series 08,1,34
